#{"t_start": 0, "env_id": 0}
r,l,t
-1018.6,1.6833333333333322,5725.875626
-1018.3,1.6666666666666656,5725.981617
-1053.3,4.233333333333324,5726.439739
-1067.1,5.28333333333332,5726.740441
-773.6,20.000000000000146,5726.960466
-1034.5,3.733333333333325,5727.279651
-1117.5,7.866666666666644,5727.637395
-1206.2,8.65000000000001,5806.373912
-1054.3,3.7999999999999914,5806.504064
-1026.5,2.933333333333328,5806.742833
-1021.3,2.1499999999999972,5806.762887
-1007.6,1.6333333333333324,5807.319623
-1000.3,1.3833333333333333,5807.438366
-1000,1.733333333333332,5808.197778
-1022.8,2.8499999999999948,5808.206723
-1002.6,4.433333333333323,5808.408293
-1011.2,1.7833333333333319,5809.144299
-1000,2.033333333333331,5809.483824
-1055.9,6.299999999999983,5809.616233
-803.7,20.000000000000146,5810.564193
-1000.6,3.0666666666666607,5810.605842
-1079.2,6.349999999999983,5810.608398
-1000,1.183333333333334,5811.027863
-1000.3,3.649999999999992,5811.081933
-1022.1,3.8833333333333244,5811.273522
-1085.4,7.24999999999998,5811.556092
-1003.9,2.366666666666663,5812.014207
-1013.3,3.049999999999994,5812.228813
-1014.6,4.7499999999999885,5812.462366
-1000,1.4666666666666663,5812.792005
-1041.7,5.6833333333333185,5812.818964
-1006.7,2.199999999999997,5812.864718
-1074.5,4.099999999999991,5812.871211
-821.5,20.000000000000146,5813.228928
-1000.8,0.733333333333334,5813.509248
-639.1,20.000000000000146,5814.008461
-1036.4,2.9833333333333276,5814.015847
-1012.1,4.216666666666657,5814.080017
-1005.5,2.799999999999995,5814.64781
-1013.6,1.8999999999999981,5814.842841
-1002.0,2.2166666666666637,5814.955556
-1057.9,5.516666666666652,5815.070214
-1007.4,1.4333333333333331,5894.160649
-1153.4,7.699999999999978,5894.831901
-1035.7,2.8666666666666614,5895.224524
-1091.2,6.033333333333317,5896.498362
-1041.6,4.033333333333324,5896.700317
-1028.0,3.2499999999999933,5896.765469
-1000,0.39999999999999997,5896.946395
-1110.0,6.033333333333317,5897.167752
-1011.1,1.5166666666666662,5897.78297
-689.6,20.000000000000146,5899.532941
-1113.2,7.116666666666647,5900.492208
-1015.2,1.949999999999998,5900.633449
-1080.2,6.083333333333317,5901.189265
-1144.6,7.449999999999979,5901.354144
-689.1,20.000000000000146,5901.400622
-1128.8,8.800000000000017,5901.716036
-1000,1.816666666666665,5902.441559
-1020.2,3.1999999999999935,5902.51046
-1007.9,1.4499999999999997,5902.582599
